time,actual_x,actual_y,plan_x,plan_y,error_m
2026-04-28 15:52:31.893,17.944,20.24,17.923,20.236,0.022
2026-04-28 15:52:32.938,17.967,20.237,17.967,20.452,0.215
2026-04-28 15:52:34.034,17.967,20.237,17.967,20.452,0.215
2026-04-28 15:52:35.126,17.947,20.24,17.947,20.452,0.212
2026-04-28 15:52:36.217,17.947,20.24,17.947,20.452,0.212
2026-04-28 15:52:37.313,17.947,20.24,17.947,20.452,0.212
2026-04-28 15:52:38.403,17.947,20.24,17.947,20.452,0.212
2026-04-28 15:52:39.500,17.971,20.237,17.971,20.452,0.215
2026-04-28 15:52:40.597,18.296,20.188,18.296,20.452,0.264
2026-04-28 15:52:41.686,18.741,20.244,18.741,20.452,0.208
2026-04-28 15:52:42.783,19.281,20.363,19.281,20.452,0.089
2026-04-28 15:52:43.873,19.483,20.742,19.483,20.452,0.29
2026-04-28 15:52:44.966,19.56,21.083,19.56,20.452,0.631
2026-04-28 15:52:46.064,19.586,21.578,19.586,20.452,1.126
2026-04-28 15:52:47.153,19.53,22.177,19.53,20.452,1.725
2026-04-28 15:52:48.252,19.408,22.836,19.408,20.452,2.384
2026-04-28 15:52:49.340,19.34,23.222,19.34,20.452,2.77
2026-04-28 15:52:50.437,19.297,23.489,19.297,20.452,3.037
2026-04-28 15:52:51.528,19.251,23.784,19.251,20.452,3.332
2026-04-28 15:52:52.624,19.194,24.181,19.194,20.452,3.729
2026-04-28 15:52:53.715,19.071,25.23,19.071,20.452,4.778
2026-04-28 15:52:54.809,19.07,25.783,19.07,20.452,5.331
2026-04-28 15:52:55.905,19.042,26.111,19.042,20.452,5.659
2026-04-28 15:52:57.005,18.832,26.323,18.832,20.452,5.871
2026-04-28 15:52:58.105,18.574,26.432,18.574,20.452,5.98
2026-04-28 15:52:59.204,17.951,26.472,17.951,20.452,6.02
2026-04-28 15:53:00.301,17.404,26.349,17.878,20.452,5.916
2026-04-28 15:53:01.392,16.844,26.304,17.878,20.452,5.943
2026-04-28 15:53:02.487,16.343,26.264,17.878,20.452,6.012
2026-04-28 15:53:03.489,15.93,26.261,17.878,20.452,6.127
2026-04-28 15:53:04.577,15.583,26.251,17.878,20.452,6.236
2026-04-28 15:53:05.689,15.28,26.252,17.878,20.452,6.355
2026-04-28 15:53:06.797,14.735,26.238,17.878,20.452,6.585

Avg error: 2.967m | Max error: 6.585m
