time,actual_x,actual_y,plan_x,plan_y,error_m
2026-04-07 15:41:52.320,17.878,20.002,17.878,20.002,0.0
2026-04-07 15:41:53.342,17.878,20.002,17.878,20.002,0.0
2026-04-07 15:41:54.359,17.878,20.002,17.878,20.002,0.0
2026-04-07 15:41:55.366,17.878,20.002,17.878,20.002,0.0
2026-04-07 15:41:56.389,17.878,20.002,17.878,20.002,0.0
2026-04-07 15:41:57.475,17.878,20.002,17.878,20.002,0.0
2026-04-07 15:41:58.556,17.878,20.002,17.878,20.002,0.0
2026-04-07 15:41:59.562,17.878,20.002,17.878,20.002,0.0
2026-04-07 15:42:00.656,17.878,20.002,17.878,20.002,0.0
2026-04-07 15:42:01.756,17.878,20.002,17.878,20.002,0.0
2026-04-07 15:42:02.853,17.878,20.002,17.878,20.002,0.0
2026-04-07 15:42:03.859,17.878,20.002,17.878,20.002,0.0
2026-04-07 15:42:04.859,17.878,20.002,17.878,20.002,0.0
2026-04-07 15:42:05.873,17.878,20.002,17.878,20.002,0.0
2026-04-07 15:42:06.966,17.878,20.002,17.878,20.002,0.0
2026-04-07 15:42:08.059,17.878,20.002,17.878,20.002,0.0
2026-04-07 15:42:09.169,17.878,20.002,17.878,20.002,0.0
2026-04-07 15:42:10.274,17.878,20.002,17.878,20.002,0.0
2026-04-07 15:42:11.355,17.878,20.002,17.878,20.002,0.0
2026-04-07 15:42:12.451,17.878,20.002,17.878,20.002,0.0
2026-04-07 15:42:13.541,17.878,20.002,17.878,20.002,0.0
2026-04-07 15:42:14.541,17.878,20.002,17.878,20.002,0.0
2026-04-07 15:42:15.640,17.878,20.002,17.878,20.002,0.0
2026-04-07 15:42:16.732,17.878,20.002,17.878,20.002,0.0
2026-04-07 15:42:17.826,17.878,20.002,17.878,20.002,0.0
2026-04-07 15:42:18.922,17.878,20.002,17.878,20.002,0.0
2026-04-07 15:42:19.924,17.878,20.002,17.878,20.002,0.0
2026-04-07 15:42:20.941,17.878,20.002,17.878,20.002,0.0
2026-04-07 15:42:22.039,13.428,26.252,17.878,20.002,7.672
2026-04-07 15:42:23.131,13.428,26.252,17.878,20.002,7.672
2026-04-07 15:42:24.215,13.428,26.252,17.878,20.002,7.672
2026-04-07 15:42:25.306,13.428,26.252,17.878,20.002,7.672
2026-04-07 15:42:26.406,13.428,26.252,17.878,20.002,7.672

Avg error: 1.163m | Max error: 7.672m
