time,actual_x,actual_y,plan_x,plan_y,error_m
2026-04-22 18:55:44.242,17.95,19.986,17.95,19.986,0.0
2026-04-22 18:55:45.246,18.033,20.027,18.029,20.041,0.014
2026-04-22 18:55:46.342,18.616,20.19,18.616,20.192,0.002
2026-04-22 18:55:47.431,19.189,20.284,19.176,20.336,0.054
2026-04-22 18:55:48.532,19.717,20.443,19.628,20.452,0.09
2026-04-22 18:55:49.621,19.94,20.654,19.608,20.613,0.335
2026-04-22 18:55:50.721,20.017,20.928,19.576,20.874,0.444
2026-04-22 18:55:51.809,19.862,21.409,19.515,21.366,0.35
2026-04-22 18:55:52.901,19.534,21.914,19.449,21.903,0.086
2026-04-22 18:55:54.004,19.41,22.239,19.407,22.239,0.003
2026-04-22 18:55:55.094,19.362,22.7,19.351,22.699,0.012
2026-04-22 18:55:56.187,19.305,23.054,19.307,23.054,0.002
2026-04-22 18:55:57.275,19.247,23.548,19.246,23.547,0.001
2026-04-22 18:55:58.371,19.225,23.697,19.227,23.697,0.003
2026-04-22 18:55:59.463,19.171,24.142,19.172,24.142,0.001
2026-04-22 18:56:00.563,19.12,24.554,19.128,24.502,0.052
2026-04-22 18:56:01.654,19.055,24.753,19.026,24.74,0.032
2026-04-22 18:56:02.748,18.842,25.214,18.826,25.207,0.018
2026-04-22 18:56:03.838,18.47,26.058,18.462,26.055,0.008
2026-04-22 18:56:04.937,18.235,26.257,18.235,26.252,0.005
2026-04-22 18:56:06.030,17.947,26.348,17.947,26.252,0.096
2026-04-22 18:56:07.119,17.619,26.393,17.619,26.252,0.141
2026-04-22 18:56:08.215,16.819,26.252,16.819,26.252,0.0
2026-04-22 18:56:09.316,16.45,26.213,16.45,26.252,0.039
2026-04-22 18:56:10.400,15.962,26.218,15.962,26.252,0.034
2026-04-22 18:56:11.502,15.543,26.22,15.543,26.252,0.032
2026-04-22 18:56:12.594,15.371,26.231,15.371,26.252,0.021
2026-04-22 18:56:13.683,14.919,26.238,14.919,26.252,0.014
2026-04-22 18:56:14.783,14.469,26.245,14.469,26.252,0.007

Avg error: 0.065m | Max error: 0.444m
