time,actual_x,actual_y,plan_x,plan_y,error_m
2026-04-22 18:44:32.035,18.023,20.127,17.999,19.982,0.147
2026-04-22 18:44:33.111,18.023,20.123,18.044,20.045,0.081
2026-04-22 18:44:34.198,18.02,20.116,18.039,20.043,0.075
2026-04-22 18:44:35.298,18.01,20.094,18.024,20.04,0.057
2026-04-22 18:44:36.394,18.005,20.091,18.019,20.038,0.055
2026-04-22 18:44:37.481,18.005,20.091,18.019,20.038,0.055
2026-04-22 18:44:38.582,18.005,20.091,18.019,20.038,0.055
2026-04-22 18:44:39.666,18.005,20.091,18.019,20.038,0.055
2026-04-22 18:44:40.769,18.008,20.107,18.025,20.04,0.069
2026-04-22 18:44:41.858,18.174,20.052,18.168,20.077,0.025
2026-04-22 18:44:42.948,18.12,20.087,18.126,20.066,0.022
2026-04-22 18:44:44.047,18.113,20.119,18.127,20.066,0.055
2026-04-22 18:44:45.135,18.118,20.014,18.106,20.061,0.048
2026-04-22 18:44:46.232,18.224,20.156,18.24,20.095,0.063
2026-04-22 18:44:47.323,18.237,20.122,18.244,20.096,0.027
2026-04-22 18:44:48.416,18.147,20.122,18.159,20.074,0.049
2026-04-22 18:44:49.515,18.147,20.122,18.159,20.074,0.049
2026-04-22 18:44:50.608,18.282,20.106,18.282,20.106,0.001
2026-04-22 18:44:51.698,18.824,20.166,18.805,20.24,0.077
2026-04-22 18:44:52.795,19.191,20.347,19.193,20.34,0.007
2026-04-22 18:44:53.897,19.463,20.441,19.47,20.411,0.03
2026-04-22 18:44:54.980,19.669,20.638,19.606,20.63,0.064
2026-04-22 18:44:56.073,19.725,20.927,19.572,20.908,0.154
2026-04-22 18:44:57.178,19.688,21.353,19.519,21.332,0.17
2026-04-22 18:44:58.265,19.463,22.224,19.41,22.217,0.053
2026-04-22 18:44:59.365,19.365,22.697,19.351,22.696,0.014
2026-04-22 18:45:00.449,19.301,23.079,19.304,23.08,0.002
2026-04-22 18:45:01.547,19.264,23.387,19.266,23.387,0.002
2026-04-22 18:45:02.647,19.231,23.686,19.229,23.686,0.002
2026-04-22 18:45:03.730,19.183,24.145,19.172,24.143,0.011
2026-04-22 18:45:04.829,19.128,24.562,19.128,24.502,0.06
2026-04-22 18:45:05.922,18.935,25.009,18.914,25.001,0.022
2026-04-22 18:45:07.013,18.651,25.498,18.693,25.516,0.046
2026-04-22 18:45:08.114,18.525,25.94,18.514,25.935,0.012
2026-04-22 18:45:09.198,18.396,26.207,18.397,26.208,0.001
2026-04-22 18:45:10.292,18.143,26.351,18.143,26.252,0.099
2026-04-22 18:45:11.396,17.855,26.414,17.855,26.252,0.162
2026-04-22 18:45:12.480,17.169,26.352,17.169,26.252,0.1
2026-04-22 18:45:13.575,16.686,26.227,16.686,26.252,0.025
2026-04-22 18:45:14.675,16.27,26.245,16.27,26.252,0.007
2026-04-22 18:45:15.763,15.817,26.246,15.817,26.252,0.006
2026-04-22 18:45:16.863,15.459,26.253,15.459,26.252,0.001
2026-04-22 18:45:17.948,14.839,26.202,14.839,26.252,0.05
2026-04-22 18:45:19.046,14.446,26.209,14.446,26.252,0.043

Avg error: 0.050m | Max error: 0.170m
