time,actual_x,actual_y,plan_x,plan_y,error_m
2026-04-28 15:24:17.226,19.121,26.193,19.121,26.193,0.0
2026-04-28 15:24:18.254,19.121,26.203,19.121,26.252,0.049
2026-04-28 15:24:19.352,19.121,26.21,19.121,26.252,0.042
2026-04-28 15:24:20.461,19.124,26.212,19.124,26.252,0.04
2026-04-28 15:24:21.553,19.127,26.212,19.127,26.252,0.04
2026-04-28 15:24:22.554,19.128,26.211,19.128,26.252,0.041
2026-04-28 15:24:23.635,19.127,26.21,19.127,26.252,0.042
2026-04-28 15:24:24.731,19.128,26.208,19.128,26.252,0.044
2026-04-28 15:24:25.833,19.171,26.002,19.128,26.252,0.254
2026-04-28 15:24:26.923,18.987,25.645,18.987,26.252,0.607
2026-04-28 15:24:28.019,18.698,25.621,18.698,26.252,0.631
2026-04-28 15:24:29.023,18.388,25.73,18.388,26.252,0.522
2026-04-28 15:24:30.120,17.89,26.001,17.89,26.252,0.251
2026-04-28 15:24:31.218,17.536,26.19,17.536,26.252,0.062
2026-04-28 15:24:32.308,17.12,26.265,17.12,26.252,0.013
2026-04-28 15:24:33.401,16.4,26.261,16.4,26.252,0.009
2026-04-28 15:24:34.508,16.016,26.28,16.016,26.252,0.028
2026-04-28 15:24:35.596,15.665,26.298,15.665,26.252,0.046
2026-04-28 15:24:36.691,15.361,26.295,15.361,26.252,0.043
2026-04-28 15:24:37.780,15.062,26.293,15.062,26.252,0.041

Avg error: 0.140m | Max error: 0.631m
