time,actual_x,actual_y,plan_x,plan_y,error_m
2026-04-25 13:34:58.463,18.199,26.091,18.199,26.091,0.0
2026-04-25 13:34:59.465,18.277,26.153,18.398,26.205,0.131
2026-04-25 13:35:00.558,18.672,26.24,18.428,26.135,0.265
2026-04-25 13:35:01.652,18.856,26.056,18.523,25.913,0.362
2026-04-25 13:35:02.655,18.949,25.716,18.661,25.593,0.314
2026-04-25 13:35:03.751,19.004,25.227,18.846,25.16,0.172
2026-04-25 13:35:04.754,19.067,24.813,19.006,24.787,0.066
2026-04-25 13:35:05.849,19.256,24.206,19.128,24.502,0.323
2026-04-25 13:35:06.853,19.297,23.814,19.128,24.502,0.708
2026-04-25 13:35:07.948,19.203,23.278,19.128,24.502,1.226
2026-04-25 13:35:09.042,19.239,22.923,19.128,24.502,1.583
2026-04-25 13:35:10.139,19.429,22.137,19.128,24.502,2.384
2026-04-25 13:35:11.234,19.458,21.735,19.128,24.502,2.787
2026-04-25 13:35:12.334,19.504,21.414,19.128,24.502,3.11
2026-04-25 13:35:13.418,19.54,21.149,19.128,24.502,3.378
2026-04-25 13:35:14.515,19.486,20.725,19.128,24.502,3.794
2026-04-25 13:35:15.525,19.287,20.49,19.128,24.502,4.015
2026-04-25 13:35:16.634,18.99,20.297,19.128,24.502,4.207

Avg error: 1.601m | Max error: 4.207m
