time,actual_x,actual_y,plan_x,plan_y,error_m
2026-04-22 19:15:56.532,14.184,26.249,14.134,26.251,0.05
2026-04-22 19:15:57.629,13.888,26.234,13.888,26.252,0.018
2026-04-22 19:15:58.713,13.629,26.104,13.861,26.081,0.234
2026-04-22 19:15:59.817,13.516,25.837,13.835,25.806,0.32
2026-04-22 19:16:00.901,13.519,25.49,13.802,25.462,0.284
2026-04-22 19:16:02.000,13.615,25.043,13.76,25.028,0.146
2026-04-22 19:16:03.091,13.873,24.669,13.728,24.702,0.148
2026-04-22 19:16:04.184,14.147,24.555,14.152,24.686,0.131
2026-04-22 19:16:05.285,14.552,24.508,14.558,24.671,0.164
2026-04-22 19:16:06.373,15.175,24.54,15.179,24.648,0.108
2026-04-22 19:16:07.467,15.811,24.606,15.811,24.625,0.019
2026-04-22 19:16:08.558,16.343,24.615,16.343,24.605,0.01
2026-04-22 19:16:09.651,16.989,24.596,16.988,24.581,0.014
2026-04-22 19:16:10.750,17.334,24.581,17.334,24.568,0.012
2026-04-22 19:16:11.850,17.634,24.564,17.634,24.557,0.006
2026-04-22 19:16:12.934,17.935,24.55,17.935,24.546,0.004
2026-04-22 19:16:14.034,18.232,24.536,18.232,24.535,0.001
2026-04-22 19:16:15.132,18.68,24.519,18.68,24.519,0.001
2026-04-22 19:16:16.214,18.98,24.495,18.981,24.507,0.013
2026-04-22 19:16:17.311,19.21,24.336,19.149,24.328,0.061
2026-04-22 19:16:18.408,19.322,24.059,19.185,24.042,0.138
2026-04-22 19:16:19.500,19.38,23.629,19.238,23.611,0.143
2026-04-22 19:16:20.592,19.379,22.691,19.352,22.688,0.028
2026-04-22 19:16:21.683,19.415,22.215,19.41,22.214,0.005
2026-04-22 19:16:22.783,19.455,21.871,19.453,21.87,0.002
2026-04-22 19:16:23.874,19.494,21.537,19.494,21.537,0.0
2026-04-22 19:16:24.966,19.529,21.239,19.531,21.239,0.002
2026-04-22 19:16:26.057,19.566,20.941,19.568,20.941,0.002
2026-04-22 19:16:27.157,19.562,20.5,19.621,20.507,0.06
2026-04-22 19:16:28.249,19.358,20.291,19.336,20.377,0.088
2026-04-22 19:16:29.343,19.053,20.173,19.021,20.296,0.127
2026-04-22 19:16:30.440,18.529,20.057,18.502,20.163,0.109

Avg error: 0.076m | Max error: 0.320m
