time,actual_x,actual_y,plan_x,plan_y,error_m
2026-04-25 11:15:06.920,18.452,26.086,18.452,26.086,0.0
2026-04-25 11:15:07.926,18.395,26.194,18.378,26.252,0.061
2026-04-25 11:15:09.014,18.224,26.392,18.224,26.252,0.14
2026-04-25 11:15:10.115,17.92,26.495,17.92,26.252,0.243
2026-04-25 11:15:11.204,17.618,26.479,17.618,26.252,0.227
2026-04-25 11:15:12.291,16.805,26.25,16.805,26.252,0.002
2026-04-25 11:15:13.398,16.469,26.222,16.469,26.252,0.03
2026-04-25 11:15:14.484,15.939,26.221,15.939,26.252,0.031
2026-04-25 11:15:15.494,15.561,26.217,15.561,26.252,0.035
2026-04-25 11:15:16.505,15.231,26.231,15.231,26.252,0.021
2026-04-25 11:15:17.590,14.904,26.237,14.904,26.252,0.015
2026-04-25 11:15:18.689,14.483,26.242,14.483,26.252,0.01

Avg error: 0.068m | Max error: 0.243m
