time,actual_x,actual_y,plan_x,plan_y,error_m
2026-05-06 17:31:18.502,17.994,20.288,17.994,20.288,0.0
2026-05-06 17:31:19.515,18.148,20.279,17.994,20.288,0.155
2026-05-06 17:31:20.614,18.532,20.285,17.994,20.288,0.538
2026-05-06 17:31:21.700,18.812,20.406,19.128,20.452,0.319
2026-05-06 17:31:22.798,19.068,20.756,19.128,20.452,0.31
2026-05-06 17:31:23.798,19.159,21.085,19.128,20.452,0.634
2026-05-06 17:31:24.799,19.198,21.562,19.128,20.452,1.112
2026-05-06 17:31:25.898,19.197,21.856,19.128,20.452,1.405
2026-05-06 17:31:26.979,19.143,22.74,19.128,24.502,1.762
2026-05-06 17:31:28.081,19.132,23.167,19.128,24.502,1.335
2026-05-06 17:31:29.184,19.126,23.497,19.128,24.502,1.005
2026-05-06 17:31:30.300,19.122,23.804,19.128,24.502,0.698
2026-05-06 17:31:31.397,19.138,24.61,19.128,24.502,0.109
2026-05-06 17:31:32.484,19.144,25.374,19.128,24.502,0.872

Avg error: 0.732m | Max error: 1.762m
