time,actual_x,actual_y,plan_x,plan_y,error_m
2026-04-29 17:09:25.303,13.698,26.191,13.698,26.191,0.0
2026-04-29 17:09:26.355,13.698,26.191,13.878,26.252,0.19
2026-04-29 17:09:27.457,13.698,26.191,13.878,26.252,0.19
2026-04-29 17:09:28.544,13.698,26.191,13.878,26.252,0.19
2026-04-29 17:09:29.663,13.698,26.191,13.878,26.252,0.19
2026-04-29 17:09:30.757,13.698,26.191,13.878,26.252,0.19
2026-04-29 17:09:31.843,13.698,26.191,13.878,26.252,0.19
2026-04-29 17:09:32.943,13.698,26.191,13.878,26.252,0.19
2026-04-29 17:09:34.032,13.417,26.245,13.878,26.252,0.461
2026-04-29 17:09:35.126,13.296,26.465,13.878,26.252,0.62
2026-04-29 17:09:36.215,13.398,26.733,13.878,26.252,0.68
2026-04-29 17:09:37.325,13.66,26.855,13.878,26.252,0.641
2026-04-29 17:09:38.343,13.966,26.826,13.966,26.252,0.574
2026-04-29 17:09:39.442,14.4,26.697,14.4,26.252,0.445
2026-04-29 17:09:40.542,14.962,26.439,14.962,26.252,0.187
2026-04-29 17:09:41.544,15.721,26.271,15.721,26.252,0.019
2026-04-29 17:09:42.643,16.327,26.222,16.327,26.252,0.03
2026-04-29 17:09:43.658,16.789,26.223,16.789,26.252,0.029
2026-04-29 17:09:44.756,17.179,26.225,17.179,26.252,0.027
2026-04-29 17:09:45.839,17.503,26.228,17.503,26.252,0.024
2026-04-29 17:09:46.841,17.803,26.232,17.803,26.252,0.02
2026-04-29 17:09:47.945,18.101,26.233,18.101,26.252,0.019
2026-04-29 17:09:49.055,18.548,26.237,18.548,26.252,0.015
2026-04-29 17:09:50.142,18.849,26.238,18.849,26.252,0.014
2026-04-29 17:09:51.229,19.12,26.146,19.137,26.148,0.018
2026-04-29 17:09:52.238,19.279,25.899,19.159,25.889,0.12
2026-04-29 17:09:53.244,19.359,25.57,19.188,25.555,0.171
2026-04-29 17:09:54.343,19.392,24.996,19.237,24.983,0.155
2026-04-29 17:09:55.441,19.374,24.298,19.297,24.291,0.078
2026-04-29 17:09:56.555,19.398,23.469,19.368,23.466,0.029
2026-04-29 17:09:57.641,19.428,23.013,19.407,23.011,0.021
2026-04-29 17:09:58.741,19.456,22.627,19.441,22.625,0.016
2026-04-29 17:09:59.826,19.482,22.299,19.469,22.297,0.013
2026-04-29 17:10:00.946,19.506,22.002,19.494,22.001,0.011
2026-04-29 17:10:02.044,19.541,21.552,19.533,21.551,0.008
2026-04-29 17:10:03.055,19.566,21.254,19.559,21.253,0.007
2026-04-29 17:10:04.056,19.591,20.955,19.585,20.955,0.006
2026-04-29 17:10:05.145,19.61,20.655,19.61,20.655,0.001
2026-04-29 17:10:06.245,19.498,20.39,19.498,20.452,0.062
2026-04-29 17:10:07.354,19.243,20.254,19.243,20.452,0.198
2026-04-29 17:10:08.358,18.947,20.197,18.947,20.452,0.255

Avg error: 0.154m | Max error: 0.680m
