time,actual_x,actual_y,plan_x,plan_y,error_m
2026-04-21 19:46:01.074,18.458,26.199,18.458,26.199,0.0
2026-04-21 19:46:02.167,18.464,26.169,18.378,26.252,0.119
2026-04-21 19:46:03.272,18.354,26.357,18.354,26.252,0.105
2026-04-21 19:46:04.360,18.081,26.646,18.081,26.252,0.394
2026-04-21 19:46:05.468,17.767,26.732,17.767,26.252,0.48
2026-04-21 19:46:06.558,17.463,26.734,17.463,26.252,0.482
2026-04-21 19:46:07.658,17.158,26.674,17.158,26.252,0.422
2026-04-21 19:46:08.662,16.797,26.583,16.797,26.252,0.331
2026-04-21 19:46:09.746,16.181,26.421,16.181,26.252,0.169
2026-04-21 19:46:10.858,15.707,26.32,15.707,26.252,0.068
2026-04-21 19:46:11.948,15.134,26.251,15.134,26.252,0.001
2026-04-21 19:46:13.056,14.818,26.232,14.818,26.252,0.02
2026-04-21 19:46:14.144,14.487,26.208,14.487,26.252,0.044

Avg error: 0.203m | Max error: 0.482m
