time,actual_x,actual_y,plan_x,plan_y,error_m
2025-11-26 17:23:20.712,14.641,0.207,14.641,0.207,0.0
2025-11-26 17:23:21.751,14.641,0.207,14.641,0.207,0.0
2025-11-26 17:23:22.751,14.814,0.204,14.812,0.221,0.017
2025-11-26 17:23:23.751,15.114,0.199,15.111,0.244,0.045
2025-11-26 17:23:24.851,15.443,0.221,15.44,0.27,0.049
2025-11-26 17:23:25.951,15.608,0.242,15.604,0.283,0.042
2025-11-26 17:23:27.051,16.156,0.289,16.153,0.327,0.038
2025-11-26 17:23:28.151,16.327,0.316,16.325,0.341,0.025
2025-11-26 17:23:29.251,16.688,0.353,16.687,0.369,0.016
2025-11-26 17:23:30.251,16.87,0.371,16.869,0.384,0.013
2025-11-26 17:23:31.350,17.051,0.391,17.051,0.398,0.007
2025-11-26 17:23:32.351,17.051,0.391,17.051,0.398,0.007
2025-11-26 17:23:33.351,17.232,0.408,17.232,0.413,0.005
2025-11-26 17:23:34.451,17.749,0.568,17.728,0.452,0.118
2025-11-26 17:23:35.551,18.112,1.232,17.884,1.275,0.232
2025-11-26 17:23:36.651,18.112,1.232,17.884,1.275,0.232
2025-11-26 17:23:37.751,18.175,1.703,17.973,1.741,0.206
2025-11-26 17:23:38.751,18.182,1.853,18.0,1.887,0.185
2025-11-26 17:23:39.851,18.201,2.163,18.058,2.19,0.146
2025-11-26 17:23:40.950,18.213,2.517,18.123,2.534,0.092
2025-11-26 17:23:41.951,18.238,2.846,18.184,2.857,0.055

Avg error: 0.073m | Max error: 0.232m
