time,actual_x,actual_y,plan_x,plan_y,error_m
2026-04-25 10:27:33.705,14.102,26.243,14.102,26.248,0.006
2026-04-25 10:27:34.720,14.102,26.243,13.878,26.252,0.224
2026-04-25 10:27:35.817,13.623,26.13,13.864,26.107,0.242
2026-04-25 10:27:36.912,13.499,25.864,13.837,25.832,0.34
2026-04-25 10:27:38.009,13.504,25.542,13.806,25.512,0.304
2026-04-25 10:27:39.088,13.601,25.084,13.763,25.068,0.164
2026-04-25 10:27:40.197,13.732,24.829,13.74,24.828,0.008
2026-04-25 10:27:41.297,14.119,24.602,14.122,24.687,0.086
2026-04-25 10:27:42.388,14.504,24.535,14.509,24.673,0.138
2026-04-25 10:27:43.480,15.098,24.538,15.102,24.651,0.113
2026-04-25 10:27:44.577,15.738,24.591,15.74,24.627,0.036
2026-04-25 10:27:45.674,16.283,24.602,16.284,24.607,0.005
2026-04-25 10:27:46.770,16.947,24.591,16.947,24.583,0.008
2026-04-25 10:27:47.862,17.304,24.576,17.303,24.57,0.006
2026-04-25 10:27:48.960,17.605,24.563,17.605,24.558,0.005
2026-04-25 10:27:50.055,17.905,24.55,17.905,24.547,0.003
2026-04-25 10:27:51.135,18.204,24.539,18.204,24.536,0.003
2026-04-25 10:27:52.243,18.653,24.52,18.653,24.52,0.001
2026-04-25 10:27:53.338,18.952,24.499,18.953,24.508,0.01
2026-04-25 10:27:54.436,19.189,24.338,19.149,24.333,0.041
2026-04-25 10:27:55.528,19.306,24.063,19.184,24.048,0.122
2026-04-25 10:27:56.619,19.369,23.651,19.235,23.634,0.135
2026-04-25 10:27:57.716,19.367,23.003,19.314,22.996,0.054
2026-04-25 10:27:58.813,19.422,22.23,19.409,22.229,0.013
2026-04-25 10:27:59.814,19.459,21.852,19.455,21.851,0.004
2026-04-25 10:28:00.906,19.495,21.546,19.493,21.545,0.002
2026-04-25 10:28:02.005,19.53,21.248,19.53,21.248,0.0
2026-04-25 10:28:03.088,19.565,20.951,19.566,20.951,0.002
2026-04-25 10:28:04.186,19.574,20.509,19.62,20.514,0.047
2026-04-25 10:28:05.278,19.388,20.288,19.363,20.384,0.099
2026-04-25 10:28:06.371,19.098,20.169,19.063,20.307,0.142
2026-04-25 10:28:07.467,18.601,20.059,18.57,20.18,0.125

Avg error: 0.078m | Max error: 0.340m
