time,actual_x,actual_y,plan_x,plan_y,error_m
2026-04-29 17:22:29.882,19.086,26.002,19.086,26.002,0.0
2026-04-29 17:22:30.922,19.089,25.974,19.089,26.252,0.278
2026-04-29 17:22:32.033,19.089,25.997,19.089,26.252,0.255
2026-04-29 17:22:33.131,19.089,25.997,19.089,26.252,0.255
2026-04-29 17:22:34.219,19.089,25.997,19.089,26.252,0.255
2026-04-29 17:22:35.316,19.089,25.997,19.089,26.252,0.255
2026-04-29 17:22:36.414,19.089,25.997,19.089,26.252,0.255
2026-04-29 17:22:37.519,19.089,25.997,19.089,26.252,0.255
2026-04-29 17:22:38.520,19.089,25.997,19.089,26.252,0.255
2026-04-29 17:22:39.606,19.09,26.047,19.09,26.252,0.205
2026-04-29 17:22:40.701,19.079,26.286,19.079,26.252,0.034
2026-04-29 17:22:41.809,18.797,26.599,18.797,26.252,0.347
2026-04-29 17:22:42.812,18.505,26.648,18.505,26.252,0.396
2026-04-29 17:22:43.903,18.069,26.616,18.069,26.252,0.364
2026-04-29 17:22:45.028,17.441,26.474,17.441,26.252,0.222
2026-04-29 17:22:46.096,16.852,26.369,16.852,26.252,0.117
2026-04-29 17:22:47.194,16.358,26.31,16.358,26.252,0.058
2026-04-29 17:22:48.294,15.766,26.28,15.766,26.252,0.028
2026-04-29 17:22:49.401,15.451,26.269,15.451,26.252,0.017
2026-04-29 17:22:50.497,15.148,26.267,15.148,26.252,0.015
2026-04-29 17:22:51.589,14.852,26.261,14.852,26.252,0.009
2026-04-29 17:22:52.591,14.551,26.26,14.551,26.252,0.008

Avg error: 0.177m | Max error: 0.396m
