time,actual_x,actual_y,plan_x,plan_y,error_m
2026-03-19 16:15:46.076,17.891,20.056,17.891,20.056,0.0
2026-03-19 16:15:47.130,17.891,20.056,17.891,20.056,0.0
2026-03-19 16:15:48.230,17.891,20.056,17.891,20.056,0.0
2026-03-19 16:15:49.330,17.891,20.056,17.891,20.056,0.0
2026-03-19 16:15:50.430,17.891,20.056,17.891,20.056,0.0
2026-03-19 16:15:51.529,17.891,20.056,17.891,20.056,0.0
2026-03-19 16:15:52.630,17.891,20.056,17.891,20.056,0.0
2026-03-19 16:15:53.729,17.891,20.056,17.891,20.056,0.0
2026-03-19 16:15:54.730,17.891,20.056,17.891,20.056,0.0
2026-03-19 16:15:55.829,17.891,20.056,17.891,20.056,0.0
2026-03-19 16:15:56.829,17.891,20.056,17.891,20.056,0.0
2026-03-19 16:15:57.830,17.891,20.056,17.891,20.056,0.0
2026-03-19 16:15:58.929,17.891,20.056,17.891,20.056,0.0
2026-03-19 16:16:00.029,17.891,20.056,17.891,20.056,0.0
2026-03-19 16:16:01.129,17.891,20.056,17.891,20.056,0.0
2026-03-19 16:16:02.129,17.891,20.056,17.891,20.056,0.0
2026-03-19 16:16:03.229,17.891,20.056,17.891,20.056,0.0
2026-03-19 16:16:04.330,17.891,20.056,17.891,20.056,0.0
2026-03-19 16:16:05.430,17.891,20.056,17.891,20.056,0.0
2026-03-19 16:16:06.530,18.04,20.078,18.03,20.028,0.051
2026-03-19 16:16:07.629,18.179,20.084,18.162,20.001,0.085
2026-03-19 16:16:08.729,18.179,20.084,18.162,20.001,0.085
2026-03-19 16:16:09.730,18.179,20.084,18.162,20.001,0.085
2026-03-19 16:16:10.829,18.179,20.084,18.162,20.001,0.085
2026-03-19 16:16:11.929,18.179,20.084,18.162,20.001,0.085
2026-03-19 16:16:13.029,18.179,20.084,18.162,20.001,0.085
2026-03-19 16:16:14.029,18.179,20.084,18.162,20.001,0.085
2026-03-19 16:16:15.129,18.179,20.084,18.162,20.001,0.085
2026-03-19 16:16:16.130,18.179,20.084,18.162,20.001,0.085
2026-03-19 16:16:17.229,18.179,20.084,18.162,20.001,0.085
2026-03-19 16:16:18.230,18.179,20.084,18.162,20.001,0.085
2026-03-19 16:16:19.329,18.179,20.084,18.162,20.001,0.085
2026-03-19 16:16:20.429,18.179,20.084,18.162,20.001,0.085
2026-03-19 16:16:21.429,18.2,20.079,18.183,19.996,0.085
2026-03-19 16:16:22.429,18.538,20.069,18.51,19.93,0.142
2026-03-19 16:16:23.430,18.848,19.989,18.823,19.866,0.126
2026-03-19 16:16:24.529,19.149,19.903,19.129,19.804,0.101
2026-03-19 16:16:25.530,19.434,19.821,19.419,19.745,0.078
2026-03-19 16:16:26.629,19.79,19.518,19.635,19.512,0.155
2026-03-19 16:16:27.629,19.851,19.414,19.639,19.406,0.212
2026-03-19 16:16:28.729,19.959,18.951,19.657,18.94,0.301
2026-03-19 16:16:29.730,19.96,18.676,19.668,18.665,0.292
2026-03-19 16:16:30.830,19.929,18.372,19.68,18.362,0.249
2026-03-19 16:16:31.830,19.877,18.009,19.693,18.002,0.184
2026-03-19 16:16:32.929,19.829,17.712,19.705,17.707,0.124
2026-03-19 16:16:33.930,19.789,17.41,19.716,17.407,0.072
2026-03-19 16:16:35.029,19.759,17.11,19.728,17.109,0.031
2026-03-19 16:16:36.129,19.736,16.807,19.739,16.807,0.003
2026-03-19 16:16:37.130,19.725,16.334,19.757,16.336,0.033
2026-03-19 16:16:38.229,19.725,16.036,19.769,16.038,0.044
2026-03-19 16:16:39.229,19.737,15.736,19.78,15.738,0.044
2026-03-19 16:16:40.229,19.754,15.439,19.792,15.44,0.038
2026-03-19 16:16:41.229,19.768,15.14,19.803,15.141,0.035
2026-03-19 16:16:42.230,19.783,14.842,19.815,14.843,0.032
2026-03-19 16:16:43.329,19.759,14.55,19.826,14.553,0.067
2026-03-19 16:16:44.429,19.618,14.291,19.574,14.407,0.123
2026-03-19 16:16:45.530,19.403,14.086,19.319,14.311,0.241
