time,actual_x,actual_y,plan_x,plan_y,error_m
2026-04-29 16:38:27.146,17.902,19.788,17.878,19.793,0.024
2026-04-29 16:38:28.156,17.902,19.788,17.878,20.002,0.215
2026-04-29 16:38:29.256,17.902,19.788,17.878,20.002,0.215
2026-04-29 16:38:30.345,17.902,19.788,17.878,20.002,0.215
2026-04-29 16:38:31.455,17.902,19.788,17.878,20.002,0.215
2026-04-29 16:38:32.543,17.902,19.788,17.878,20.002,0.215
2026-04-29 16:38:33.642,17.902,19.788,17.878,20.002,0.215
2026-04-29 16:38:34.735,17.902,19.788,17.878,20.002,0.215
2026-04-29 16:38:35.824,17.949,19.788,17.893,20.006,0.225
2026-04-29 16:38:36.825,18.236,19.805,18.166,20.076,0.28
2026-04-29 16:38:37.937,18.638,19.945,18.577,20.182,0.245
2026-04-29 16:38:38.939,19.124,20.199,19.095,20.315,0.119
2026-04-29 16:38:40.029,19.513,20.313,19.487,20.416,0.106
2026-04-29 16:38:41.121,19.735,20.532,19.62,20.518,0.116
2026-04-29 16:38:42.223,19.818,20.972,19.568,20.941,0.253
2026-04-29 16:38:43.315,19.768,21.45,19.509,21.418,0.261
2026-04-29 16:38:44.411,19.615,22.065,19.432,22.043,0.185
2026-04-29 16:38:45.525,19.481,22.574,19.368,22.56,0.114
2026-04-29 16:38:46.608,19.395,22.981,19.317,22.971,0.079
2026-04-29 16:38:47.712,19.307,23.457,19.258,23.451,0.05
2026-04-29 16:38:48.794,19.256,23.752,19.221,23.748,0.035
2026-04-29 16:38:49.885,19.209,24.05,19.184,24.047,0.025
2026-04-29 16:38:50.980,19.151,24.414,19.139,24.413,0.012
2026-04-29 16:38:52.073,19.018,24.851,18.985,24.836,0.036
2026-04-29 16:38:53.073,18.714,25.405,18.737,25.415,0.025

Avg error: 0.148m | Max error: 0.280m
