time,actual_x,actual_y,plan_x,plan_y,error_m
2026-04-16 19:23:24.570,-0.06,-0.054,-0.06,-0.054,0.0
2026-04-16 19:23:25.621,-0.06,-0.054,-0.06,-0.054,0.0
2026-04-16 19:23:26.642,-0.06,-0.054,-0.06,-0.054,0.0
2026-04-16 19:23:27.644,-0.06,-0.054,-0.06,-0.054,0.0
2026-04-16 19:23:28.698,-0.06,-0.054,-0.06,-0.054,0.0
2026-04-16 19:23:29.733,-0.06,-0.054,-0.06,-0.054,0.0
2026-04-16 19:23:30.735,-0.06,-0.054,-0.06,-0.054,0.0
2026-04-16 19:23:31.736,3.59,13.946,4.39,0.446,13.524
2026-04-16 19:23:32.747,3.59,13.946,4.34,1.446,12.522
2026-04-16 19:23:33.816,3.59,13.946,3.94,4.946,9.007
2026-04-16 19:23:34.819,3.59,13.946,3.79,9.296,4.654
2026-04-16 19:23:35.898,3.59,13.946,3.59,13.946,0.0
2026-04-16 19:23:36.901,3.59,13.946,3.59,13.946,0.0
2026-04-16 19:23:38.017,3.59,13.946,3.59,13.946,0.0
2026-04-16 19:23:39.102,3.59,13.946,3.59,13.946,0.0
2026-04-16 19:23:40.114,3.59,13.946,3.59,13.946,0.0
2026-04-16 19:23:41.200,3.59,13.946,3.59,13.946,0.0
2026-04-16 19:23:42.203,3.59,13.946,3.59,13.946,0.0
2026-04-16 19:23:43.289,3.59,13.946,3.59,13.946,0.0
2026-04-16 19:23:44.384,3.59,13.946,3.59,13.946,0.0
2026-04-16 19:23:45.483,3.59,13.946,3.59,13.946,0.0
2026-04-16 19:23:46.577,3.59,13.946,3.59,13.946,0.0
2026-04-16 19:23:47.663,3.59,13.946,3.59,13.946,0.0
2026-04-16 19:23:48.764,3.59,13.946,3.59,13.946,0.0
2026-04-16 19:23:49.849,3.59,13.946,3.59,13.946,0.0
2026-04-16 19:23:50.945,3.59,13.946,3.59,13.946,0.0
2026-04-16 19:23:52.048,3.59,13.946,3.59,13.946,0.0
2026-04-16 19:23:53.133,3.59,13.946,3.59,13.946,0.0
2026-04-16 19:23:54.235,3.59,13.946,3.59,13.946,0.0
2026-04-16 19:23:55.334,3.59,13.946,3.59,13.946,0.0
2026-04-16 19:23:56.434,3.59,13.946,3.59,13.946,0.0
2026-04-16 19:23:57.535,3.59,13.946,3.59,13.946,0.0
2026-04-16 19:23:58.631,3.59,13.946,3.59,13.946,0.0
2026-04-16 19:23:59.729,3.59,13.946,3.59,13.946,0.0
2026-04-16 19:24:00.732,3.59,13.946,3.59,13.946,0.0
2026-04-16 19:24:02.052,7.14,15.396,7.14,15.396,0.0
2026-04-16 19:24:03.468,7.14,15.396,7.14,15.396,0.0
2026-04-16 19:24:04.599,7.14,15.396,7.14,15.396,0.0
2026-04-16 19:24:05.697,7.14,15.396,7.14,15.396,0.0
2026-04-16 19:24:06.800,7.14,15.396,7.14,15.396,0.0
2026-04-16 19:24:07.914,7.14,15.396,7.14,15.396,0.0
2026-04-16 19:24:09.015,7.14,15.396,7.14,15.396,0.0

Avg error: 0.945m | Max error: 13.524m
