time,actual_x,actual_y,plan_x,plan_y,error_m
2026-04-18 18:28:52.592,17.878,20.002,17.878,20.002,0.0
2026-04-18 18:28:53.688,17.878,20.002,17.878,20.002,0.0
2026-04-18 18:28:54.775,17.878,20.002,17.878,20.002,0.0
2026-04-18 18:28:55.872,17.878,20.002,17.878,20.002,0.0
2026-04-18 18:28:56.965,17.878,20.002,17.878,20.002,0.0
2026-04-18 18:28:57.973,17.878,20.002,17.878,20.002,0.0
2026-04-18 18:28:59.058,17.878,20.002,17.878,20.002,0.0
2026-04-18 18:29:00.156,17.878,20.002,17.878,20.002,0.0
2026-04-18 18:29:01.254,17.878,20.002,17.878,20.002,0.0
2026-04-18 18:29:02.339,17.878,20.002,17.878,20.002,0.0
2026-04-18 18:29:03.457,17.878,20.002,17.878,20.002,0.0
2026-04-18 18:29:04.557,13.428,26.252,17.878,20.002,7.672
2026-04-18 18:29:05.639,13.428,26.252,17.878,20.002,7.672
2026-04-18 18:29:06.739,13.428,26.252,17.878,20.002,7.672
2026-04-18 18:29:07.823,13.428,26.252,17.878,20.002,7.672

Avg error: 2.046m | Max error: 7.672m
