time,actual_x,actual_y,plan_x,plan_y,error_m
2026-05-05 19:51:56.123,19.252,20.231,19.252,20.231,0.0
2026-05-05 19:51:57.166,19.387,20.229,19.128,20.452,0.342
2026-05-05 19:51:58.261,19.685,20.267,19.128,20.452,0.587
2026-05-05 19:51:59.271,19.981,20.58,19.128,20.58,0.853
2026-05-05 19:52:00.382,20.008,20.882,19.128,20.882,0.88
2026-05-05 19:52:01.466,19.893,21.167,19.128,21.167,0.765
2026-05-05 19:52:02.565,19.664,21.495,19.128,21.495,0.536
2026-05-05 19:52:03.651,19.309,21.881,19.128,21.881,0.181
2026-05-05 19:52:04.748,19.023,22.316,19.128,22.316,0.105
2026-05-05 19:52:05.848,18.956,22.655,19.128,22.655,0.172
2026-05-05 19:52:06.948,18.971,23.135,19.128,23.135,0.157
2026-05-05 19:52:08.049,19.015,23.472,19.128,23.472,0.113
2026-05-05 19:52:09.049,19.049,23.782,19.128,23.782,0.079
2026-05-05 19:52:10.147,19.086,24.201,19.128,24.201,0.042
2026-05-05 19:52:11.232,19.157,24.837,19.128,24.502,0.336
2026-05-05 19:52:12.331,19.154,25.443,19.128,24.502,0.941
2026-05-05 19:52:13.432,19.127,25.974,19.128,24.502,1.472
2026-05-05 19:52:14.434,19.064,26.431,19.128,24.502,1.93
2026-05-05 19:52:15.528,18.876,26.662,19.128,24.502,2.174
2026-05-05 19:52:16.532,18.61,26.79,19.128,24.502,2.346
2026-05-05 19:52:17.648,18.308,26.816,19.128,24.502,2.455
2026-05-05 19:52:18.732,17.912,26.765,19.128,24.502,2.569
2026-05-05 19:52:19.831,16.964,26.55,19.128,24.502,2.98
2026-05-05 19:52:20.833,16.402,26.471,19.128,24.502,3.363
2026-05-05 19:52:21.847,15.938,26.42,19.128,24.502,3.722
2026-05-05 19:52:22.848,15.561,26.392,19.128,24.502,4.036
2026-05-05 19:52:23.933,15.25,26.367,19.128,24.502,4.303
2026-05-05 19:52:25.030,14.954,26.345,19.128,24.502,4.563
2026-05-05 19:52:26.130,14.654,26.319,19.128,24.502,4.829

Avg error: 1.615m | Max error: 4.829m
