time,actual_x,actual_y,plan_x,plan_y,error_m
2026-04-25 13:34:17.982,18.551,25.845,18.551,25.845,0.0
2026-04-25 13:34:19.099,18.472,26.016,18.477,26.018,0.006
2026-04-25 13:34:20.191,18.273,26.219,18.273,26.252,0.033
2026-04-25 13:34:21.288,17.991,26.31,17.991,26.252,0.058
2026-04-25 13:34:22.385,17.6,26.373,17.6,26.252,0.121
2026-04-25 13:34:23.482,16.787,26.29,16.787,26.252,0.038
2026-04-25 13:34:24.579,16.209,26.252,16.209,26.252,0.0
2026-04-25 13:34:25.677,15.8,26.243,15.8,26.252,0.009
2026-04-25 13:34:26.788,15.432,26.228,15.432,26.252,0.024
2026-04-25 13:34:27.870,15.046,26.221,15.046,26.252,0.031

Avg error: 0.032m | Max error: 0.121m
