time,actual_x,actual_y,plan_x,plan_y,error_m
2026-04-25 11:21:41.553,14.103,26.257,14.103,26.257,0.001
2026-04-25 11:21:42.562,13.948,26.252,13.878,26.252,0.07
2026-04-25 11:21:43.566,13.689,26.16,13.867,26.143,0.179
2026-04-25 11:21:44.664,13.549,25.911,13.842,25.882,0.295
2026-04-25 11:21:45.752,13.53,25.584,13.811,25.557,0.282
2026-04-25 11:21:46.842,13.596,25.108,13.766,25.092,0.171
2026-04-25 11:21:47.939,13.806,24.723,13.731,24.73,0.076
2026-04-25 11:21:49.026,14.067,24.587,14.07,24.689,0.103
2026-04-25 11:21:50.125,14.43,24.524,14.436,24.676,0.152
2026-04-25 11:21:51.221,15.012,24.53,15.017,24.654,0.124
2026-04-25 11:21:52.320,15.671,24.59,15.672,24.63,0.04
2026-04-25 11:21:53.415,16.474,24.6,16.474,24.6,0.0
2026-04-25 11:21:54.504,16.899,24.585,16.899,24.585,0.001
2026-04-25 11:21:55.595,17.261,24.569,17.261,24.571,0.002
2026-04-25 11:21:56.693,17.569,24.557,17.569,24.56,0.003
2026-04-25 11:21:57.779,17.869,24.546,17.869,24.549,0.003
2026-04-25 11:21:58.803,18.171,24.536,18.171,24.537,0.001
2026-04-25 11:21:59.899,18.468,24.522,18.469,24.526,0.004
2026-04-25 11:22:00.983,18.92,24.501,18.92,24.51,0.009
2026-04-25 11:22:02.081,19.167,24.362,19.146,24.359,0.021
2026-04-25 11:22:03.178,19.295,24.093,19.18,24.079,0.115
2026-04-25 11:22:04.264,19.365,23.698,19.229,23.681,0.137
2026-04-25 11:22:05.363,19.379,23.071,19.306,23.062,0.074
2026-04-25 11:22:06.450,19.422,22.281,19.403,22.278,0.019
2026-04-25 11:22:07.546,19.455,21.891,19.45,21.891,0.004
2026-04-25 11:22:08.646,19.494,21.58,19.489,21.579,0.005
2026-04-25 11:22:09.731,19.528,21.282,19.526,21.282,0.003
2026-04-25 11:22:10.831,19.564,20.985,19.562,20.985,0.002
2026-04-25 11:22:11.917,19.585,20.538,19.617,20.542,0.032
2026-04-25 11:22:12.921,19.414,20.309,19.393,20.391,0.085
2026-04-25 11:22:14.020,19.124,20.184,19.091,20.314,0.134
2026-04-25 11:22:15.116,18.638,20.073,18.608,20.19,0.12

Avg error: 0.071m | Max error: 0.295m
